date,open,high,low,close
2003-03-10,4370.68,4384.64,4308.52,4319.99
2003-03-11,4272.02,4313.59,4240.6,4260.45
2003-03-12,4275.58,4328.15,4254.41,4328.15
2003-03-13,4320.48,4400.83,4298.46,4378.99
2003-03-14,4519.2,4532.97,4469.99,4476.17
2003-03-17,4441.8,4441.8,4357.88,4357.99
2003-03-18,4504.82,4569.12,4488.28,4539.72
2003-03-19,4533.45,4547.85,4495.03,4515.07
2003-03-20,4584.47,4613.69,4505.46,4599.25
2003-03-21,4589.81,4615.84,4565.05,4586.92
2003-03-24,4619.07,4619.98,4568.34,4570.68
2003-03-25,4473.56,4513.83,4473.56,4498.83
2003-03-26,4533.27,4537.0,4489.62,4496.05
2003-03-27,4467.74,4514.24,4467.16,4514.24
2003-03-28,4513.26,4517.51,4465.28,4477.01
2003-03-31,4442.1,4442.1,4306.54,4321.22
2003-04-01,4275.39,4338.24,4275.39,4337.61
2003-04-02,4339.16,4351.71,4295.15,4311.56
2003-04-03,4394.43,4411.07,4357.85,4358.39
2003-04-04,4343.43,4499.18,4339.2,4499.18
2003-04-07,4505.74,4597.23,4479.12,4575.83
2003-04-08,4559.22,4606.9,4544.83,4552.45
2003-04-09,4539.3,4544.9,4509.3,4537.39
2003-04-10,4537.15,4597.5,4532.3,4541.36
2003-04-11,4549.08,4562.95,4521.17,4530.4
2003-04-14,4540.09,4549.64,4456.96,4459.81
2003-04-15,4494.19,4500.28,4466.02,4487.59
2003-04-16,4541.66,4619.95,4541.66,4609.32
2003-04-17,4593.89,4628.0,4564.52,4566.66
2003-04-18,4633.59,4677.42,4633.59,4658.3
2003-04-21,4652.24,4661.89,4609.47,4648.12
2003-04-22,4622.25,4626.46,4556.1,4556.1
2003-04-23,4611.46,4621.78,4546.2,4564.93
2003-04-24,4538.37,4538.37,4360.83,4374.94
2003-04-25,4269.6,4338.27,4231.56,4233.54
2003-04-28,4126.25,4156.85,4044.73,4139.5
2003-04-29,4186.23,4227.82,4142.62,4200.32
2003-04-30,4260.08,4268.84,4128.34,4148.07
2003-05-02,4130.6,4193.19,4108.67,4187.82
2003-05-05,4167.42,4215.9,4146.14,4202.12
2003-05-06,4210.39,4250.89,4206.84,4220.45
2003-05-07,4253.43,4276.69,4217.73,4275.91
2003-05-08,4254.51,4254.51,4191.25,4191.25
2003-05-09,4194.55,4278.89,4194.55,4244.18
2003-05-12,4264.74,4296.72,4245.21,4261.02
2003-05-13,4320.13,4362.34,4320.13,4334.59
2003-05-14,4329.42,4351.54,4317.99,4341.1
2003-05-15,4329.98,4331.24,4288.49,4331.24
2003-05-16,4360.64,4365.11,4283.77,4283.77
2003-05-19,4259.88,4263.81,4233.75,4255.8
2003-05-20,4202.62,4254.14,4194.22,4251.59
2003-05-21,4248.68,4248.68,4212.5,4216.64
2003-05-22,4209.26,4271.3,4184.85,4271.3
2003-05-23,4295.76,4360.94,4289.53,4349.52
2003-05-26,4393.4,4465.57,4393.4,4465.57
2003-05-27,4463.36,4484.54,4445.74,4451.11
2003-05-28,4538.07,4558.53,4474.41,4474.41
2003-05-29,4496.5,4543.04,4472.59,4543.04
2003-05-30,4524.45,4639.01,4509.73,4555.9
2003-06-02,4620.54,4706.55,4612.1,4692.94
2003-06-03,4687.75,4717.19,4659.17,4678.08
2003-06-05,4743.98,4779.4,4720.36,4738.34
2003-06-06,4749.04,4751.46,4701.35,4740.45
2003-06-09,4725.84,4831.46,4715.82,4826.94
2003-06-10,4810.31,4854.04,4801.72,4832.2
2003-06-11,4872.46,4874.68,4804.65,4804.65
2003-06-12,4846.72,4914.41,4822.17,4878.43
2003-06-13,4878.47,4904.36,4865.91,4881.9
2003-06-16,4875.43,4934.87,4873.67,4892.36
2003-06-17,4978.43,4993.41,4953.26,4973.19
2003-06-18,5020.3,5089.08,4993.04,4999.07
2003-06-19,5038.34,5058.69,4982.37,5048.91
2003-06-20,5018.57,5078.79,4984.14,5002.58
2003-06-23,5014.8,5036.86,4920.33,4921.72
2003-06-24,4881.76,4922.93,4868.85,4909.31
2003-06-25,4923.85,4959.4,4898.01,4933.79
2003-06-26,4932.02,4954.28,4894.01,4894.01
2003-06-27,4936.11,4949.49,4856.33,4877.9
2003-06-30,4881.8,4900.44,4864.57,4872.15
2003-07-01,4893.58,5017.78,4893.58,5017.78
2003-07-02,5075.21,5121.73,5047.83,5095.24
2003-07-03,5167.86,5197.72,5095.31,5095.31
2003-07-04,5126.57,5151.85,5085.85,5151.85
2003-07-07,5227.31,5324.96,5214.09,5322.26
2003-07-08,5371.93,5416.98,5323.28,5367.97
2003-07-09,5365.98,5410.62,5342.03,5358.91
2003-07-10,5367.35,5398.97,5282.38,5282.38
2003-07-11,5234.02,5251.85,5179.36,5239.96
2003-07-14,5282.98,5390.86,5273.15,5349.94
2003-07-15,5399.26,5403.49,5326.08,5335.86
2003-07-16,5362.34,5435.12,5348.05,5413.87
2003-07-17,5389.52,5429.92,5299.51,5299.51
2003-07-18,5291.53,5326.62,5250.03,5287.38
2003-07-21,5338.53,5349.2,5219.3,5219.3
2003-07-22,5225.57,5271.63,5213.06,5261.01
2003-07-23,5299.12,5345.99,5277.3,5287.89
2003-07-24,5324.63,5402.75,5305.7,5402.75
2003-07-25,5389.89,5441.02,5379.81,5394.75
2003-07-28,5476.16,5504.38,5443.4,5451.8
2003-07-29,5463.14,5464.95,5338.0,5342.46
2003-07-30,5327.24,5354.96,5278.81,5307.18
2003-07-31,5294.52,5328.55,5260.83,5318.34
2003-08-01,5365.73,5408.15,5363.89,5390.51
2003-08-04,5393.1,5400.41,5361.87,5377.19
2003-08-05,5403.84,5407.5,5259.45,5259.45
2003-08-06,5214.09,5251.91,5207.61,5225.83
2003-08-07,5257.56,5286.99,5193.18,5259.07
2003-08-08,5270.95,5315.18,5232.55,5232.55
2003-08-11,5239.17,5239.17,5174.77,5214.6
2003-08-12,5250.45,5272.96,5245.09,5255.24
2003-08-13,5319.3,5454.36,5318.53,5442.27
2003-08-14,5463.54,5488.82,5410.12,5436.75
2003-08-15,5491.85,5540.0,5471.6,5488.74
2003-08-18,5528.09,5539.02,5480.64,5516.8
2003-08-19,5586.43,5594.93,5498.38,5512.16
2003-08-20,5548.84,5562.95,5525.45,5543.61
2003-08-21,5545.97,5612.15,5522.42,5611.86
2003-08-22,5648.94,5692.93,5629.2,5646.62
2003-08-25,5667.04,5686.85,5626.6,5686.85
2003-08-26,5656.07,5656.07,5542.43,5558.25
2003-08-27,5577.3,5626.46,5542.45,5553.43
2003-08-28,5596.56,5618.36,5504.52,5523.12
2003-08-29,5561.54,5657.05,5542.39,5650.83
2003-09-01,5690.84,5726.48,5651.04,5691.79
2003-09-02,5693.51,5715.95,5664.27,5715.95
2003-09-03,5751.37,5756.08,5673.18,5673.18
2003-09-04,5681.26,5702.16,5624.75,5625.63
2003-09-05,5670.3,5709.63,5620.29,5639.03
2003-09-08,5638.2,5751.99,5609.24,5727.01
2003-09-09,5786.97,5800.8,5680.69,5680.69
2003-09-10,5654.06,5683.85,5591.33,5623.43
2003-09-12,5627.35,5654.44,5600.18,5645.28
2003-09-15,5640.22,5651.15,5606.06,5623.22
2003-09-16,5606.17,5699.26,5605.99,5699.26
2003-09-17,5757.25,5779.95,5735.96,5747.14
2003-09-18,5747.23,5758.68,5697.82,5750.81
2003-09-19,5790.38,5809.43,5747.1,5757.91
2003-09-22,5732.81,5750.14,5675.75,5675.75
2003-09-23,5650.35,5686.46,5641.71,5684.01
2003-09-24,5704.01,5722.36,5678.64,5722.36
2003-09-25,5634.25,5695.46,5633.07,5688.23
2003-09-26,5690.87,5703.75,5650.11,5650.11
2003-09-29,5645.08,5668.92,5627.43,5643.5
2003-09-30,5672.77,5677.12,5611.41,5611.41
2003-10-01,5599.1,5613.18,5560.55,5581.66
2003-10-02,5644.5,5703.38,5639.98,5699.86
2003-10-03,5716.79,5759.0,5701.87,5747.79
2003-10-06,5810.84,5857.54,5782.89,5851.2
2003-10-07,5873.33,5879.68,5828.05,5856.68
2003-10-08,5860.4,5867.09,5808.19,5821.8
2003-10-09,5817.72,5872.98,5800.82,5869.88
2003-10-13,5907.21,5979.83,5906.96,5972.47
2003-10-14,6020.22,6020.22,5938.42,5938.42
2003-10-15,5967.93,5978.47,5913.28,5924.38
2003-10-16,5935.15,6037.53,5928.7,6035.74
2003-10-17,6063.4,6077.6,6016.1,6042.71
2003-10-20,6041.53,6085.62,6026.39,6077.89
2003-10-21,6105.03,6116.58,6017.26,6061.46
2003-10-22,6046.04,6075.75,6013.08,6041.86
2003-10-23,5971.42,5997.82,5938.67,5952.23
2003-10-24,5972.85,5990.72,5918.14,5918.14
2003-10-27,5946.02,5976.38,5941.09,5958.55
2003-10-28,5997.3,6087.32,5994.87,6075.45
2003-10-29,6173.85,6173.85,6080.4,6095.87
2003-10-30,6110.26,6119.06,6066.62,6108.13
2003-10-31,6110.78,6117.86,6029.54,6045.12
2003-11-03,6054.31,6098.01,6024.97,6087.45
2003-11-04,6147.05,6167.15,6106.94,6108.99
2003-11-05,6120.2,6156.51,6102.42,6142.32
2003-11-06,6160.85,6182.2,5958.87,6013.4
2003-11-07,6054.62,6062.95,5974.11,6056.83
2003-11-10,6053.14,6094.7,6024.66,6059.03
2003-11-11,6028.79,6047.32,5971.13,6022.08
2003-11-12,6024.04,6048.54,5982.75,5982.75
2003-11-13,6054.05,6060.79,6007.1,6035.44
2003-11-14,6040.31,6059.66,6007.93,6044.77
2003-11-17,6011.74,6011.74,5942.41,5952.32
2003-11-18,5941.82,5966.51,5890.88,5939.47
2003-11-19,5881.61,5893.58,5826.59,5865.51
2003-11-20,5872.61,5901.11,5828.41,5834.24
2003-11-21,5787.99,5830.06,5749.19,5830.06
2003-11-24,5845.49,5849.41,5802.69,5821.58
2003-11-25,5899.89,5917.7,5857.36,5861.18
2003-11-26,5872.19,5881.46,5846.89,5860.61
2003-11-27,5852.48,5856.82,5740.57,5740.57
2003-11-28,5804.82,5836.09,5758.85,5771.77
2003-12-01,5768.69,5878.13,5752.15,5870.17
2003-12-02,5919.23,5921.11,5884.32,5911.45
2003-12-03,5921.58,5927.56,5882.08,5884.97
2003-12-04,5895.28,5927.37,5888.23,5920.46
2003-12-05,5937.41,5945.53,5900.05,5900.05
2003-12-08,5869.16,5869.2,5842.21,5847.15
2003-12-09,5881.71,5881.71,5830.3,5859.56
2003-12-10,5813.28,5834.42,5773.75,5803.42
2003-12-11,5819.13,5868.57,5819.13,5867.05
2003-12-12,5912.93,5922.71,5849.42,5858.32
2003-12-15,5910.92,5924.24,5874.06,5924.24
2003-12-16,5876.56,5906.77,5871.88,5887.23
2003-12-17,5904.37,5910.63,5718.44,5752.01
2003-12-18,5743.03,5801.61,5724.94,5768.76
2003-12-19,5829.02,5829.02,5755.22,5759.23
2003-12-22,5782.09,5850.74,5773.64,5835.11
2003-12-23,5858.11,5858.34,5827.94,5845.51
2003-12-24,5865.93,5900.1,5849.57,5857.87
2003-12-25,5870.0,5896.46,5845.64,5853.7
2003-12-26,5873.4,5881.33,5835.99,5857.21
2003-12-29,5870.08,5874.2,5804.89,5804.89
2003-12-30,5845.17,5886.79,5813.34,5866.75
2003-12-31,5872.45,5900.82,5868.74,5890.69
2004-01-02,5907.15,6043.3,5907.15,6041.56
2004-01-05,6080.18,6137.91,6061.86,6125.42
2004-01-06,6170.02,6170.02,6110.69,6144.01
2004-01-07,6174.95,6215.45,6130.35,6141.25
2004-01-08,6180.36,6189.6,6142.24,6169.17
2004-01-09,6241.36,6257.89,6207.69,6226.98
2004-01-12,6225.23,6246.62,6196.41,6219.71
2004-01-13,6239.16,6255.94,6195.64,6210.22
2004-01-14,6195.09,6298.72,6190.35,6274.97
2004-01-15,6297.59,6306.95,6253.64,6264.37
2004-01-16,6300.76,6311.46,6264.04,6269.71
2004-01-27,6371.5,6399.82,6334.82,6384.63
2004-01-28,6360.71,6421.45,6335.54,6386.25
2004-01-29,6348.93,6379.05,6303.21,6312.65
2004-01-30,6331.71,6386.13,6329.17,6375.38
2004-02-02,6379.98,6388.97,6319.96,6319.96
2004-02-03,6281.53,6281.53,6210.35,6252.23
2004-02-04,6271.54,6297.92,6233.88,6241.39
2004-02-05,6241.92,6323.75,6241.92,6268.14
2004-02-06,6321.15,6384.09,6314.83,6353.35
2004-02-09,6442.84,6475.38,6422.62,6463.09
2004-02-10,6489.65,6503.24,6425.32,6488.34
2004-02-11,6518.16,6518.16,6440.3,6454.39
2004-02-12,6505.53,6578.82,6397.34,6436.95
2004-02-13,6467.15,6554.78,6459.14,6549.18
2004-02-16,6566.76,6590.25,6518.1,6565.37
2004-02-17,6586.49,6616.04,6576.22,6600.47
2004-02-18,6656.1,6661.13,6586.74,6605.85
2004-02-19,6647.86,6688.14,6626.47,6681.52
2004-02-20,6692.03,6708.04,6656.06,6665.54
2004-02-23,6686.67,6695.45,6607.36,6665.89
2004-02-24,6650.16,6686.85,6589.23,6589.23
2004-02-25,6619.69,6672.24,6595.24,6644.28
2004-02-26,6709.43,6730.96,6660.52,6693.25
2004-02-27,6732.63,6756.76,6713.67,6750.54
2004-03-01,6816.79,6896.36,6816.79,6888.43
2004-03-02,6964.66,6984.41,6897.36,6975.26
2004-03-03,6981.54,7003.88,6930.01,6932.17
2004-03-04,6963.23,7045.47,6963.23,7034.1
2004-03-05,7106.31,7135.0,6943.47,6943.68
2004-03-08,6997.66,7025.11,6901.48,6901.48
2004-03-09,6901.86,6974.95,6865.2,6973.9
2004-03-10,6967.16,6995.48,6874.91,6874.91
2004-03-11,6825.21,6906.5,6805.71,6879.11
2004-03-12,6781.11,6837.08,6766.16,6800.24
2004-03-15,6897.78,6897.78,6635.98,6635.98
2004-03-16,6645.43,6660.82,6564.31,6589.72
2004-03-17,6654.47,6669.93,6577.98,6577.98
2004-03-18,6572.73,6791.85,6570.53,6787.03
2004-03-19,6783.52,6833.49,6751.54,6815.09
2004-03-22,6360.33,6368.03,6358.73,6359.92
2004-03-23,6033.65,6299.09,6020.64,6172.89
2004-03-24,6265.74,6265.74,6100.83,6213.56
2004-03-25,6234.82,6250.4,6142.9,6156.73
2004-03-26,6227.17,6239.23,6117.27,6132.62
2004-03-29,6348.86,6474.17,6327.34,6474.11
2004-03-30,6492.93,6535.02,6441.43,6494.71
2004-03-31,6554.95,6569.56,6482.81,6522.19
2004-04-01,6504.54,6534.69,6459.74,6523.49
2004-04-02,6566.76,6581.99,6527.08,6545.54
2004-04-05,6627.23,6684.77,6555.41,6682.73
2004-04-06,6715.9,6744.56,6627.01,6635.54
2004-04-07,6642.43,6657.42,6606.83,6646.74
2004-04-08,6666.73,6690.45,6647.42,6672.86
2004-04-09,6650.31,6662.31,6607.89,6620.36
2004-04-12,6701.36,6801.5,6701.36,6777.78
2004-04-13,6824.23,6838.86,6766.87,6794.33
2004-04-14,6772.42,6880.18,6772.42,6880.18
2004-04-15,6905.16,6916.31,6736.79,6736.79
2004-04-16,6750.29,6840.75,6729.16,6818.2
2004-04-19,6852.45,6870.71,6767.17,6779.18
2004-04-20,6837.56,6856.98,6790.57,6799.97
2004-04-21,6801.75,6844.74,6792.15,6810.25
2004-04-22,6867.87,6912.09,6678.7,6732.09
2004-04-23,6791.36,6806.98,6694.59,6748.1
2004-04-26,6752.9,6775.67,6704.58,6710.7
2004-04-27,6717.52,6720.14,6582.71,6646.8
2004-04-28,6636.3,6673.05,6556.87,6574.75
2004-04-29,6484.98,6516.03,6354.45,6402.21
2004-04-30,6331.44,6343.03,6023.58,6117.81
2004-05-03,6102.6,6123.53,5986.85,6029.77
2004-05-04,6109.5,6191.84,6067.87,6188.15
2004-05-05,6190.9,6190.9,5854.23,5854.23
2004-05-06,5940.85,5999.74,5818.57,5909.79
2004-05-07,5892.94,6040.26,5889.89,6040.26
2004-05-10,5929.72,5929.72,5803.74,5825.05
2004-05-11,5855.72,5890.6,5704.21,5886.36
2004-05-12,5970.56,6026.64,5950.51,5958.79
2004-05-13,5928.57,5971.44,5878.61,5918.09
2004-05-14,5930.3,5934.8,5777.32,5777.32
2004-05-17,5632.58,5632.58,5450.72,5482.96
2004-05-18,5500.64,5613.35,5461.19,5557.68
2004-05-19,5690.18,5861.53,5684.52,5860.58
2004-05-20,5779.98,5926.27,5727.68,5815.33
2004-05-21,5836.08,5993.28,5805.72,5964.94
2004-05-24,5927.46,6021.5,5873.8,5942.08
2004-05-25,5917.08,6020.54,5917.08,5958.38
2004-05-26,6098.53,6116.45,6026.9,6027.27
2004-05-27,6068.95,6074.58,6001.44,6033.05
2004-05-28,6087.23,6137.26,6035.93,6137.26
2004-05-31,6106.19,6106.19,5977.84,5977.84
2004-06-01,5991.49,5999.77,5895.17,5986.2
2004-06-02,5908.01,5945.54,5875.22,5875.67
2004-06-03,5906.09,5919.72,5671.45,5671.45
2004-06-04,5667.08,5734.48,5630.12,5724.89
2004-06-07,5803.01,5938.04,5793.96,5935.82
2004-06-08,6004.99,6010.5,5937.73,5986.76
2004-06-09,5972.13,6010.05,5948.93,5965.7
2004-06-10,5915.96,5938.61,5834.04,5867.51
2004-06-11,5806.83,5827.51,5728.2,5735.07
2004-06-14,5753.23,5782.67,5560.78,5574.08
2004-06-15,5546.27,5646.49,5514.17,5646.49
2004-06-16,5722.18,5722.18,5526.6,5560.16
2004-06-17,5558.2,5709.5,5558.2,5664.35
2004-06-18,5628.8,5632.12,5551.1,5569.29
2004-06-21,5666.61,5666.61,5542.36,5556.54
2004-06-23,5591.79,5758.15,5591.79,5729.3
2004-06-24,5765.65,5799.81,5720.38,5779.09
2004-06-25,5767.38,5827.97,5753.51,5802.55
2004-06-28,5806.62,5807.26,5680.51,5709.84
2004-06-29,5672.72,5741.52,5652.44,5741.52
2004-06-30,5800.89,5851.17,5790.7,5839.44
2004-07-01,5849.74,5870.59,5810.88,5836.91
2004-07-02,5738.22,5775.76,5716.77,5746.7
2004-07-05,5687.61,5707.08,5627.72,5659.78
2004-07-06,5675.32,5733.57,5656.92,5733.57
2004-07-07,5643.65,5745.1,5643.65,5727.78
2004-07-08,5743.82,5780.68,5709.61,5713.39
2004-07-09,5736.95,5779.89,5694.76,5777.72
2004-07-12,5802.35,5804.92,5751.4,5758.74
2004-07-13,5718.18,5720.95,5683.56,5685.57
2004-07-14,5695.2,5698.86,5623.65,5623.65
2004-07-15,5596.07,5611.64,5506.21,5542.8
2004-07-16,5501.93,5577.19,5501.93,5502.14
2004-07-19,5483.61,5528.01,5433.31,5489.1
2004-07-20,5453.75,5476.75,5314.6,5325.68
2004-07-21,5388.35,5440.66,5361.82,5409.13
2004-07-22,5301.54,5395.78,5285.16,5387.96
2004-07-23,5372.35,5427.65,5360.3,5373.85
2004-07-26,5318.67,5336.86,5297.26,5331.71
2004-07-27,5335.56,5429.74,5280.42,5398.61
2004-07-28,5431.59,5444.71,5375.69,5383.57
2004-07-29,5378.23,5399.22,5349.66,5349.66
2004-07-30,5414.7,5450.38,5405.31,5420.57
2004-08-02,5404.19,5404.19,5337.57,5350.4
2004-08-03,5357.56,5396.4,5345.5,5367.22
2004-08-04,5338.42,5345.63,5287.78,5316.87
2004-08-05,5334.61,5442.32,5255.06,5427.61
2004-08-06,5372.23,5466.29,5372.23,5399.16
2004-08-09,5332.44,5405.79,5323.96,5399.45
2004-08-10,5407.83,5433.32,5389.3,5393.73
2004-08-11,5438.43,5438.43,5353.94,5367.34
2004-08-12,5349.53,5372.76,5329.75,5368.02
2004-08-13,5332.99,5408.76,5313.8,5389.93
2004-08-16,5380.64,5380.71,5352.01,5352.01
2004-08-17,5383.74,5391.36,5341.12,5342.49
2004-08-18,5349.24,5427.75,5299.62,5427.75
2004-08-19,5490.68,5605.04,5488.81,5602.99
2004-08-20,5601.35,5670.35,5591.03,5622.86
2004-08-23,5651.77,5674.4,5620.51,5660.97
2004-08-26,5743.39,5831.24,5743.39,5813.39
2004-08-27,5811.2,5837.61,5785.43,5797.71
2004-08-30,5791.87,5819.34,5771.03,5788.94
2004-08-31,5757.74,5864.57,5745.33,5765.54
2004-09-01,5799.82,5865.61,5799.82,5858.14
2004-09-02,5870.32,5871.6,5817.79,5852.85
2004-09-03,5859.78,5880.21,5758.77,5761.14
2004-09-06,5747.34,5784.79,5712.95,5775.99
2004-09-07,5786.19,5846.83,5786.19,5846.83
2004-09-08,5866.32,5887.49,5835.33,5846.02
2004-09-09,5853.88,5859.79,5817.42,5842.93
2004-09-10,5876.91,5898.8,5831.87,5846.19
2004-09-13,5917.61,5942.16,5888.95,5928.22
2004-09-14,5956.16,5970.29,5915.24,5919.77
2004-09-15,5910.76,5929.79,5861.45,5871.07
2004-09-16,5826.38,5895.06,5826.38,5891.05
2004-09-17,5901.79,5901.79,5814.4,5818.39
2004-09-20,5846.74,5892.36,5814.15,5864.54
2004-09-21,5901.97,5949.26,5894.52,5949.26
2004-09-22,5961.91,5970.18,5929.24,5970.18
2004-09-23,5921.68,5938.48,5907.2,5937.25
2004-09-24,5943.87,5943.87,5882.88,5892.21
2004-09-27,5872.02,5884.25,5832.37,5849.22
2004-09-29,5843.7,5877.08,5809.75,5809.75
2004-09-30,5864.05,5899.54,5827.38,5845.69
2004-10-01,5869.42,5945.35,5857.54,5945.35
2004-10-04,6020.68,6084.31,6012.92,6077.96
2004-10-05,6088.05,6111.23,6063.01,6081.01
2004-10-06,6093.22,6135.55,6060.61,6060.61
2004-10-07,6116.1,6133.96,6066.19,6103.0
2004-10-08,6083.01,6115.93,6073.41,6102.16
2004-10-11,6079.25,6096.28,6041.31,6089.28
2004-10-12,6073.47,6077.97,5979.56,5979.56
2004-10-13,5993.94,6005.99,5957.47,5963.07
2004-10-14,5924.44,5924.44,5823.58,5831.07
2004-10-15,5817.81,5863.91,5782.02,5820.82
2004-10-18,5848.15,5857.54,5772.12,5772.12
2004-10-19,5815.91,5824.14,5765.32,5807.79
2004-10-20,5790.24,5808.91,5760.41,5788.34
2004-10-21,5765.25,5849.18,5756.26,5797.24
2004-10-22,5833.63,5837.73,5768.12,5774.67
2004-10-26,5715.49,5715.49,5655.98,5662.88
2004-10-27,5663.76,5676.94,5597.8,5650.97
2004-10-28,5723.66,5735.24,5690.03,5695.56
2004-10-29,5693.11,5717.7,5673.07,5705.93
2004-11-01,5725.65,5732.7,5628.25,5656.17
2004-11-02,5670.77,5759.61,5648.29,5759.61
2004-11-03,5761.48,5862.85,5744.42,5862.85
2004-11-04,5864.12,5890.95,5831.55,5860.73
2004-11-05,5936.31,5959.88,5896.07,5931.31
2004-11-08,5937.16,5942.86,5894.98,5937.46
2004-11-09,5944.6,5947.51,5900.03,5945.2
2004-11-10,5948.38,5957.58,5899.25,5948.49
2004-11-11,5919.77,5931.37,5873.28,5874.52
2004-11-12,5901.79,5952.45,5894.39,5917.16
2004-11-15,5961.08,5974.35,5906.15,5906.69
2004-11-16,5917.42,5937.62,5894.98,5910.85
2004-11-17,5916.12,6028.68,5904.61,6028.68
2004-11-18,6063.56,6088.12,6035.36,6049.49
2004-11-19,6053.2,6065.68,6018.19,6026.55
2004-11-22,5962.32,5970.33,5838.42,5838.42
2004-11-23,5856.71,5872.88,5790.27,5851.1
2004-11-24,5868.73,5918.7,5862.99,5911.31
2004-11-25,5925.08,5925.08,5855.24,5855.24
2004-11-26,5883.59,5935.2,5778.65,5778.65
2004-11-29,5797.95,5812.17,5756.41,5785.26
2004-11-30,5770.81,5844.76,5722.18,5844.76
2004-12-01,5778.06,5815.87,5745.05,5798.62
2004-12-02,5861.52,5867.95,5826.51,5867.95
2004-12-03,5869.51,5893.27,5850.89,5893.27
2004-12-06,5864.45,5922.8,5857.64,5919.17
2004-12-07,5907.87,5927.68,5885.8,5925.28
2004-12-08,5908.92,5908.92,5879.88,5892.51
2004-12-09,5894.66,5923.54,5886.79,5913.97
2004-12-10,5906.26,5911.63,5869.07,5911.63
2004-12-13,5901.45,5978.96,5818.28,5878.89
2004-12-14,5908.13,5909.65,5873.4,5909.65
2004-12-15,5930.85,6011.12,5912.95,6002.58
2004-12-16,6007.0,6025.46,5990.59,6019.23
2004-12-17,6019.8,6028.75,6002.39,6009.32
2004-12-20,5913.27,5985.94,5910.04,5985.94
2004-12-21,5981.97,6000.77,5975.73,5987.85
2004-12-22,6008.67,6043.77,6001.52,6001.52
2004-12-23,6002.8,6011.43,5966.1,5997.67
2004-12-24,5989.77,6037.71,5989.73,6019.42
2004-12-27,6018.02,6018.02,5973.17,5985.94
2004-12-28,5980.13,6020.59,5980.13,6000.57
2004-12-29,6038.14,6102.89,6038.14,6088.49
2004-12-30,6109.98,6117.66,6087.32,6100.86
2004-12-31,6118.63,6160.96,6077.51,6139.69
2005-01-03,6166.39,6183.15,6129.28,6143.12
2005-01-04,6117.87,6129.38,6053.18,6060.46
2005-01-05,5999.47,6030.19,5988.37,5988.37
2005-01-06,5988.72,6002.52,5971.58,5982.12
2005-01-07,5990.78,6007.34,5934.83,5935.99
2005-01-10,5950.12,5962.64,5929.11,5942.85
2005-01-11,5948.07,5993.39,5942.14,5975.66
2005-01-12,5957.9,5978.41,5878.39,5879.08
2005-01-13,5899.76,5922.26,5828.09,5853.94
2005-01-14,5831.7,5895.35,5813.15,5889.52
2005-01-17,5955.62,5969.03,5940.06,5945.27
2005-01-18,5964.08,5964.08,5926.8,5933.57
2005-01-19,5952.59,5961.78,5895.35,5895.35
2005-01-20,5835.68,5918.33,5835.68,5888.1
2005-01-21,5877.31,5898.86,5846.95,5848.91
2005-01-24,5859.89,5862.62,5763.84,5771.48
2005-01-25,5759.21,5796.85,5734.87,5782.75
2005-01-26,5815.48,5847.41,5810.14,5835.37
2005-01-27,5849.23,5859.7,5820.72,5842.76
2005-01-28,5845.59,5902.72,5836.47,5879.93
2005-01-31,5905.3,6002.37,5900.37,5994.23
2005-02-01,6015.78,6015.78,5979.92,5981.54
2005-02-02,6016.33,6064.66,6010.76,6018.69
2005-02-03,6028.94,6044.43,6006.23,6034.6
2005-02-14,6130.32,6148.95,6089.44,6112.4
2005-02-15,6121.97,6142.44,6106.5,6122.39
2005-02-16,6134.53,6158.8,6086.3,6143.49
2005-02-17,6118.62,6139.65,6072.16,6072.16
2005-02-18,6072.45,6128.64,6062.96,6115.43
2005-02-21,6145.56,6172.27,6133.11,6142.78
2005-02-22,6155.54,6161.0,6106.19,6107.17
2005-02-23,6082.34,6128.7,6048.63,6121.52
2005-02-24,6123.59,6171.56,6109.9,6128.34
2005-02-25,6195.24,6233.53,6192.38,6207.83
2005-03-01,6227.42,6260.32,6207.78,6259.69
2005-03-02,6267.52,6267.52,6219.93,6225.25
2005-03-03,6219.71,6219.71,6164.15,6202.38
2005-03-04,6191.42,6219.07,6178.26,6193.62
2005-03-07,6224.44,6257.54,6220.52,6220.52
2005-03-08,6250.58,6255.68,6156.98,6173.34
2005-03-09,6163.56,6227.13,6163.56,6213.28
2005-03-10,6207.86,6215.47,6168.76,6192.53
2005-03-11,6225.75,6238.43,6194.14,6204.23
2005-03-14,6181.83,6193.32,6151.8,6155.51
2005-03-15,6155.49,6169.52,6028.17,6063.48
2005-03-16,6052.3,6093.41,6048.4,6072.36
2005-03-17,6021.8,6054.71,6002.1,6032.47
2005-03-18,6039.23,6054.75,6018.63,6043.95
2005-03-21,6056.1,6077.94,6051.53,6058.96
2005-03-22,6057.9,6057.9,5998.78,6018.79
2005-03-23,6005.36,6023.76,5970.2,6019.49
2005-03-24,6029.74,6054.65,6001.0,6001.0
2005-03-25,6018.79,6065.91,6016.48,6065.91
2005-03-28,6091.83,6093.19,6048.74,6048.74
2005-03-29,6035.77,6035.77,5961.24,5961.24
2005-03-30,5940.18,5980.5,5940.18,5957.98
2005-03-31,6005.87,6017.04,5995.27,6005.88
2005-04-01,6010.71,6028.99,5959.28,6028.75
2005-04-04,6013.7,6048.37,6006.3,6019.93
